시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시 강남구 청담동,11-35,11,35,청담주현빌1차,28.5,12.83,202209,8,"46,000",4,2016,삼성로147길 24-3,,직거래,-
서울특별시 강남구 청담동,11-34,11,34,청담주현빌2차,29.97,18.15,202207,21,"34,700",3,2016,삼성로147길 24-1,,중개거래,서울 강남구
서울특별시 강남구 청담동,11-34,11,34,청담주현빌2차,59.94,36.3,202303,7,"72,000",4,2016,삼성로147길 24-1,,중개거래,서울 강남구
서울특별시 강남구 청담동,Oct-61,61,10,청담파크뷰(61-10),47.45,22.2,202304,12,"80,100",1,2001,도산대로96길 46,,중개거래,서울 강남구
서울특별시 강남구 청담동,Oct-61,61,10,청담파크뷰(61-10),80.7,37.7,202304,12,"152,784",3,2001,도산대로96길 46,,중개거래,서울 강남구
서울특별시 강남구 청담동,Oct-61,61,10,청담파크뷰(61-10),76.8,33.5,202304,12,"130,830",4,2001,도산대로96길 46,,중개거래,서울 강남구
서울특별시 강남구 청담동,Oct-61,61,10,청담파크뷰(61-10),47.95,22.4,202304,12,"89,890",2,2001,도산대로96길 46,,중개거래,서울 강남구
서울특별시 강남구 청담동,Oct-61,61,10,청담파크뷰(61-10),65.88,22.2,202304,12,"91,373",2,2001,도산대로96길 46,,중개거래,서울 강남구
서울특별시 강남구 청담동,Oct-61,61,10,청담파크뷰(61-10),44.59,20.8,202304,12,"75,947",1,2001,도산대로96길 46,,중개거래,서울 강남구
서울특별시 강남구 청담동,128-4,128,4,현대빌라(128-4),163.8,90.96,202302,6,"228,000",3,1992,도산대로101길 24,,중개거래,서울 강남구
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",181.92,194.7,202207,15,"740,000",1,1982,압구정로62길 12,,직거래,-
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",181.92,194.7,202207,15,"740,000",1,1982,압구정로62길 12,,직거래,-
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",164.9,176.7,202304,3,"748,325",2,1982,압구정로62길 12,,직거래,-
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",192.4,205.8,202304,3,"902,690",2,1982,압구정로62길 12,,직거래,-
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",156.4,167.6,202304,4,"773,349",1,1982,압구정로62길 12,,직거래,-
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",164.9,176.7,202304,4,"748,325",2,1982,압구정로62길 12,,직거래,-
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",182.38,195.1,202304,4,"855,757",1,1982,압구정로62길 12,,직거래,-
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",181.92,194.7,202304,4,"824,555",1,1982,압구정로62길 12,,직거래,-
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",181.92,194.7,202304,4,"824,555",1,1982,압구정로62길 12,,직거래,-
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",181.92,194.7,202304,4,"824,555",1,1982,압구정로62길 12,,직거래,-
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",164.9,176.7,202304,4,"748,325",2,1982,압구정로62길 12,,직거래,-
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",156.4,167.6,202304,4,"709,786",1,1982,압구정로62길 12,,직거래,-
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",156.4,167.6,202304,4,"709,786",1,1982,압구정로62길 12,,직거래,-
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",156.4,167.6,202304,4,"735,000",1,1982,압구정로62길 12,,직거래,-
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",182.38,195.1,202304,4,"826,249",1,1982,압구정로62길 12,,직거래,-
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",185.25,198.3,202304,4,"839,801",2,1982,압구정로62길 12,,직거래,-
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",156.4,167.6,202304,4,"709,786",1,1982,압구정로62길 12,,직거래,-
서울특별시 강남구 청담동,Jul-82,82,7,"효성빌라(1동,2동,6동,7동)",164.87,176.7,202304,5,"748,325",2,1982,압구정로62길 12,,직거래,-
서울특별시 강동구 고덕동,151-3,151,3,(151-3),29.98,21.48,202208,16,"48,000",2,2021,고덕로79길 116,,중개거래,서울 강동구
서울특별시 강동구 고덕동,194-2,194,2,(194-2),54.88,38.1,202206,16,"53,000",3,1986,상일로15길 34-16,,중개거래,서울 강동구
서울특별시 강동구 고덕동,281-9,281,9,(281-9),41.16,23.61,202206,6,"54,000",1,1986,아리수로 306,,중개거래,서울 강동구
서울특별시 강동구 고덕동,638-6,638,6,(638-6),31.86,21.7,202210,17,"34,800",2,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),33.17,22.58,202210,17,"36,500",4,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),33.17,22.58,202210,17,"36,500",4,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),38.27,26.06,202210,17,"41,650",4,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),34.76,23.67,202210,17,"38,100",4,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),33.17,22.58,202210,17,"36,500",3,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),33.17,22.58,202210,17,"36,500",3,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),31.86,21.7,202210,17,"35,150",3,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),31.86,21.7,202210,17,"35,150",3,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),31.86,21.7,202210,17,"35,150",3,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),45.94,31.29,202210,17,"47,750",3,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),33.17,22.58,202210,17,"36,100",2,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),33.17,22.58,202210,17,"36,100",2,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),31.86,21.7,202210,17,"34,800",2,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),31.86,21.7,202210,17,"34,800",2,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),42.73,29.09,202210,17,"45,750",5,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),30.04,20.46,202210,17,"33,300",5,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),30.04,20.46,202210,17,"33,300",5,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,638-6,638,6,(638-6),45.94,31.29,202210,17,"47,200",2,2022,동남로83길 56-8,,직거래,-
서울특별시 강동구 고덕동,156-3,156,3,고덕비즈빌Ⅰ,29.61,18.22,202206,8,"33,550",3,2022,아리수로82길 14-1,,직거래,-
서울특별시 강동구 고덕동,156-3,156,3,고덕비즈빌Ⅰ,28.28,17.4,202206,8,"32,000",3,2022,아리수로82길 14-1,,직거래,-
서울특별시 강동구 고덕동,156-3,156,3,고덕비즈빌Ⅰ,29.69,18.27,202206,8,"33,250",4,2022,아리수로82길 14-1,,직거래,-
서울특별시 강동구 고덕동,156-3,156,3,고덕비즈빌Ⅰ,36.9,22.7,202206,8,"40,000",4,2022,아리수로82길 14-1,,직거래,-
서울특별시 강동구 고덕동,156-3,156,3,고덕비즈빌Ⅰ,29.69,18.27,202206,8,"32,900",3,2022,아리수로82길 14-1,,직거래,-
서울특별시 강동구 고덕동,156-3,156,3,고덕비즈빌Ⅰ,29.61,18.22,202206,8,"32,850",2,2022,아리수로82길 14-1,,직거래,-
서울특별시 강동구 고덕동,156-3,156,3,고덕비즈빌Ⅰ,29.69,18.27,202206,8,"32,550",2,2022,아리수로82길 14-1,,직거래,-
서울특별시 강동구 고덕동,156-3,156,3,고덕비즈빌Ⅰ,36.9,22.7,202206,8,"39,200",5,2022,아리수로82길 14-1,,직거래,-
서울특별시 강동구 고덕동,156-3,156,3,고덕비즈빌Ⅰ,28.28,17.4,202206,8,"31,350",2,2022,아리수로82길 14-1,,직거래,-
서울특별시 강동구 고덕동,156-3,156,3,고덕비즈빌Ⅰ,29.69,18.27,202206,8,"33,250",5,2022,아리수로82길 14-1,,직거래,-
서울특별시 강동구 고덕동,289-3,289,3,고덕비즈빌Ⅱ,29.99,18.85,202207,11,"33,050",2,2022,동남로82길 7-1,,직거래,-
서울특별시 강동구 고덕동,289-3,289,3,고덕비즈빌Ⅱ,28.99,18.22,202207,11,"31,950",2,2022,동남로82길 7-1,,직거래,-
서울특별시 강동구 고덕동,289-3,289,3,고덕비즈빌Ⅱ,27.05,17,202207,11,"31,300",3,2022,동남로82길 7-1,,직거래,-
서울특별시 강동구 고덕동,289-3,289,3,고덕비즈빌Ⅱ,29.99,18.85,202207,11,"33,750",3,2022,동남로82길 7-1,,직거래,-
서울특별시 강동구 고덕동,289-3,289,3,고덕비즈빌Ⅱ,28.99,18.22,202207,11,"32,600",3,2022,동남로82길 7-1,,직거래,-
서울특별시 강동구 고덕동,289-3,289,3,고덕비즈빌Ⅱ,26.74,16.8,202207,11,"31,750",4,2022,동남로82길 7-1,,직거래,-
서울특별시 강동구 고덕동,289-3,289,3,고덕비즈빌Ⅱ,27.7,17.4,202207,11,"32,900",4,2022,동남로82길 7-1,,직거래,-
서울특별시 강동구 고덕동,289-3,289,3,고덕비즈빌Ⅱ,31.24,19.63,202207,11,"34,250",5,2022,동남로82길 7-1,,직거래,-
서울특별시 강동구 고덕동,289-3,289,3,고덕비즈빌Ⅱ,32.2,20.23,202207,11,"35,300",5,2022,동남로82길 7-1,,직거래,-
서울특별시 강동구 고덕동,289-3,289,3,고덕비즈빌Ⅱ,27.05,17,202207,11,"30,650",2,2022,동남로82길 7-1,,직거래,-
서울특별시 강동구 고덕동,251-2,251,2,고덕힐하우스,41.68,26.53,202205,7,"74,000",5,2022,아리수로72길 66-30,,직거래,-
서울특별시 강동구 고덕동,251-2,251,2,고덕힐하우스,41.68,26.53,202205,16,"74,000",4,2022,아리수로72길 66-30,,직거래,-
서울특별시 강동구 고덕동,629,629,0,누리안파크리움Ⅳ,31.94,19.86,202302,22,"42,700",5,2022,아리수로62길 9,,중개거래,서울 강동구
서울특별시 강동구 고덕동,272-5,272,5,더플래틴,29.85,22.22,202208,22,"52,000",3,2022,아리수로72길 32-16,,직거래,-
서울특별시 강동구 고덕동,153-1,153,1,삼도주택,41.17,23.73,202206,7,"36,000",-1,1986,고덕로79길 126-12,,중개거래,서울 강동구
서울특별시 강동구 고덕동,255-1,255,1,샤론빌,33.44,19.84,202205,25,"46,000",5,2022,아리수로74길 35-34,,중개거래,서울 강동구
서울특별시 강동구 고덕동,255-1,255,1,샤론빌,29.99,19.84,202205,27,"49,000",3,2022,아리수로74길 35-34,,중개거래,서울 강동구
서울특별시 강동구 고덕동,255-1,255,1,샤론빌,29.99,19.84,202301,18,"48,000",2,2022,아리수로74길 35-34,,중개거래,서울 강동구
서울특별시 강동구 고덕동,255-1,255,1,샤론빌,29.99,19.84,202302,10,"48,000",3,2022,아리수로74길 35-34,,중개거래,서울 강동구
서울특별시 강동구 고덕동,255-1,255,1,샤론빌,25.11,19.84,202303,22,"45,000",4,2022,아리수로74길 35-34,,중개거래,서울 강동구
서울특별시 강동구 고덕동,277-5,277,5,스타캐슬2,27.78,18.51,202208,19,"44,500",3,2021,아리수로72길 46-15,,중개거래,서울 강동구
서울특별시 강동구 고덕동,271-1,271,1,연희펠리시티고덕2차,56.21,38.7,202303,31,"64,600",5,2022,아리수로74길 13,,중개거래,서울 도봉구
서울특별시 강동구 고덕동,271-1,271,1,연희펠리시티고덕2차,28.81,19.83,202303,31,"43,050",4,2022,아리수로74길 13,,중개거래,서울 도봉구
서울특별시 강동구 고덕동,271-1,271,1,연희펠리시티고덕2차,27.94,19.23,202303,31,"42,700",4,2022,아리수로74길 13,,중개거래,서울 도봉구
서울특별시 강동구 고덕동,271-1,271,1,연희펠리시티고덕2차,29.44,20.27,202303,31,"43,600",4,2022,아리수로74길 13,,중개거래,서울 도봉구
서울특별시 강동구 고덕동,271-1,271,1,연희펠리시티고덕2차,29.85,20.55,202303,31,"43,200",4,2022,아리수로74길 13,,중개거래,서울 도봉구
서울특별시 강동구 고덕동,271-1,271,1,연희펠리시티고덕2차,28.81,19.83,202303,31,"43,050",3,2022,아리수로74길 13,,중개거래,서울 도봉구
서울특별시 강동구 고덕동,271-1,271,1,연희펠리시티고덕2차,27.94,19.23,202303,31,"42,700",3,2022,아리수로74길 13,,중개거래,서울 도봉구
서울특별시 강동구 고덕동,271-1,271,1,연희펠리시티고덕2차,29.85,20.55,202303,31,"43,200",3,2022,아리수로74길 13,,중개거래,서울 도봉구
서울특별시 강동구 고덕동,271-1,271,1,연희펠리시티고덕2차,28.81,19.83,202303,31,"42,600",2,2022,아리수로74길 13,,중개거래,서울 도봉구
서울특별시 강동구 고덕동,271-1,271,1,연희펠리시티고덕2차,27.94,19.23,202303,31,"42,300",2,2022,아리수로74길 13,,중개거래,서울 도봉구
서울특별시 강동구 고덕동,271-1,271,1,연희펠리시티고덕2차,29.44,20.27,202303,31,"43,150",2,2022,아리수로74길 13,,중개거래,서울 도봉구
서울특별시 강동구 고덕동,271-1,271,1,연희펠리시티고덕2차,29.85,20.55,202303,31,"42,800",2,2022,아리수로74길 13,,중개거래,서울 도봉구
서울특별시 강동구 고덕동,271-1,271,1,연희펠리시티고덕2차,29.44,20.27,202303,31,"43,600",3,2022,아리수로74길 13,,중개거래,서울 도봉구
서울특별시 강동구 고덕동,271-1,271,1,연희펠리시티고덕2차,27.94,19.23,202303,31,"42,900",5,2022,아리수로74길 13,,중개거래,서울 도봉구
서울특별시 강동구 고덕동,271-1,271,1,연희펠리시티고덕2차,41.12,28.31,202303,31,"56,900",6,2022,아리수로74길 13,,중개거래,서울 도봉구
서울특별시 강동구 고덕동,271-1,271,1,연희펠리시티고덕2차,40.43,27.83,202303,31,"53,050",6,2022,아리수로74길 13,,중개거래,서울 도봉구
서울특별시 강동구 고덕동,271-1,271,1,연희펠리시티고덕2차,29.44,20.27,202303,31,"43,800",5,2022,아리수로74길 13,,중개거래,서울 도봉구
서울특별시 강동구 고덕동,153-4,153,4,지월드고덕,29.74,19.05,202207,19,"41,000",3,2020,고덕로79길 126-18,,중개거래,서울 서초구
서울특별시 강동구 고덕동,186,186,0,토브마스터클래스,58.74,37.5,202208,10,"79,000",5,2022,상일로21길 29,,직거래,-
서울특별시 강동구 고덕동,627,627,0,현도빌리지,39.69,24.24,202207,6,"41,550",2,2022,아리수로64길 8,,직거래,-
서울특별시 강동구 고덕동,627,627,0,현도빌리지,41.15,25.13,202207,6,"42,750",2,2022,아리수로64길 8,,직거래,-
서울특별시 강동구 고덕동,627,627,0,현도빌리지,33.92,20.71,202207,6,"36,150",2,2022,아리수로64길 8,,직거래,-
서울특별시 강동구 고덕동,627,627,0,현도빌리지,41.15,25.13,202207,6,"43,200",3,2022,아리수로64길 8,,직거래,-
서울특별시 강동구 고덕동,627,627,0,현도빌리지,39.69,24.24,202207,6,"42,000",3,2022,아리수로64길 8,,직거래,-
서울특별시 강동구 고덕동,627,627,0,현도빌리지,33.92,20.71,202207,6,"36,550",3,2022,아리수로64길 8,,직거래,-
서울특별시 강동구 고덕동,627,627,0,현도빌리지,39.3,24,202207,6,"42,450",4,2022,아리수로64길 8,,직거래,-
서울특별시 강동구 고덕동,627,627,0,현도빌리지,33.92,20.71,202207,6,"36,700",4,2022,아리수로64길 8,,직거래,-
서울특별시 강동구 고덕동,627,627,0,현도빌리지,29.99,18.31,202207,6,"32,700",5,2022,아리수로64길 8,,직거래,-
서울특별시 강동구 고덕동,627,627,0,현도빌리지,29.99,18.31,202207,6,"32,750",5,2022,아리수로64길 8,,직거래,-
서울특별시 강동구 고덕동,532-1,532,1,현도빌리지V,28.31,19.44,202209,8,"31,600",4,2022,아리수로66길 14,,직거래,-
서울특별시 강동구 고덕동,532-1,532,1,현도빌리지V,28,19.23,202209,8,"30,800",4,2022,아리수로66길 14,,직거래,-
서울특별시 강동구 고덕동,532-1,532,1,현도빌리지V,33.75,23.71,202209,8,"36,350",3,2022,아리수로66길 14,,직거래,-
서울특별시 강동구 고덕동,532-1,532,1,현도빌리지V,29.95,20.57,202209,8,"32,200",3,2022,아리수로66길 14,,직거래,-
서울특별시 강동구 고덕동,532-1,532,1,현도빌리지V,43.68,29.99,202209,8,"44,700",3,2022,아리수로66길 14,,직거래,-
서울특별시 강동구 고덕동,532-1,532,1,현도빌리지V,33.75,23.17,202209,8,"35,950",2,2022,아리수로66길 14,,직거래,-
서울특별시 강동구 고덕동,532-1,532,1,현도빌리지V,43.68,29.99,202209,8,"44,250",2,2022,아리수로66길 14,,직거래,-
